MSO_Code,Device ID,Event Date,Event Time,Event Type,Event Value,Event Name,Event ID
01540,0000000050f3,20150104,210001,T,65532,UNKNOWN,99993
01540,0000000050f3,20150104,211549,T,613,WTVGDT,31709
01540,0000000050f3,20150104,220314,T,620,CNNHD,58646
01540,0000000050f3,20150104,220410,T,65532,UNKNOWN,99993
01540,0000000050f3,20150104,220414,T,650,NBCSNHD,48639
01540,0000000050f3,20150104,221340,T,630,WGTEDT,36205
01540,000000005518,20150104,113035,T,3,ESPN,10179
01540,000000005518,20150104,115447,T,13,WTVG,11913
01540,000000005518,20150104,115555,T,78,LMN,18480
01540,000000005518,20150104,115610,T,611,WTOLDT,30754
01540,000000005518,20150104,115657,T,78,LMN,18480
01540,000000005518,20150104,115712,T,102,GAC,16062
01540,000000005518,20150104,115742,T,23,DSC,11150
01540,000000005518,20150104,123122,T,22,TOON,12131
01540,000000005518,20150104,141101,T,11,WTOL,11896
01540,000000005518,20150104,183835,T,25,HISTORY,14771
01540,000000005518,20150104,205622,T,13,WTVG,11913
01540,000000005518,20150104,205648,T,7,QVC,11069
01540,000000005518,20150104,205721,T,NULL,ZAP2IT,24634
01540,000000005518,20150104,205732,T,22,TOON,12131
01540,000000005518,20150104,205825,T,2,CNN,10142
01540,000000005518,20150104,205849,T,35,ABCF,10093
01540,000000005518,20150104,205902,T,NULL,UNKNOWN,17519
01540,000000005518,20150104,205946,T,25,HISTORY,14771
01540,000000005518,20150104,210026,T,6,WLMB,19746
01540,000000005518,20150104,210041,T,NULL,UNKNOWN,17519
01540,0000000057f6,20150104,054745,T,199,GSN,14909
01540,0000000057f6,20150104,054756,T,65532,UNKNOWN,99993
01540,0000000057f6,20150104,054958,T,33,AMC,10021
01540,0000000057f6,20150104,055058,T,14,LIFE,10918
01540,0000000057f6,20150104,055106,T,17,ESPN2,12444
01540,0000000057f6,20150104,055113,T,604,WOIODT,21320
01540,0000000057f6,20150104,055251,T,65532,UNKNOWN,99993
01540,0000000057f6,20150104,060721,T,33,AMC,10021
01540,0000000057f6,20150104,061057,T,5,WEWS,11428
01540,0000000057f6,20150104,061105,T,8,WJW,11590
01540,0000000057f6,20150104,061112,T,3,WKYC,11628
01540,0000000057f6,20150104,061133,O,0,OFF,
01540,0000000057f6,20150104,152318,T,3,WKYC,11628
01540,0000000057f6,20150104,152400,T,5,WEWS,11428
01540,0000000057f6,20150104,152421,T,8,WJW,11590
01540,0000000057f6,20150104,152428,T,11,WTOL,11896
01540,0000000057f6,20150104,152438,T,65532,UNKNOWN,99993
01540,0000000057f6,20150104,181010,T,5,WEWS,11428
01540,0000000057f6,20150104,182953,T,8,WJW,11590
01540,0000000057f6,20150104,185113,T,65532,UNKNOWN,99993
01540,0000000057f6,20150104,200407,T,5,WEWS,11428
01540,0000000057f6,20150104,200414,T,3,WKYC,11628
01540,0000000057f6,20150104,200424,T,8,WJW,11590
01540,0000000057f6,20150104,200432,T,199,GSN,14909
01540,0000000057f6,20150104,220242,T,8,WJW,11590
01540,0000000057f6,20150104,225844,O,0,OFF,
01540,000000005b0a,20150104,082826,T,624,WNWODT,31226
01540,000000005b0a,20150104,082935,T,6,WLMB,19746
01540,000000005b0a,20150104,083133,T,619,WEATHHD,58812
01540,000000005b0a,20150104,083512,T,11,WTOL,11896
01540,000000005b0a,20150104,083803,T,3,ESPN,10179
01540,000000005b0a,20150104,083809,T,13,WTVG,11913
01540,000000005b0a,20150104,084007,T,624,WNWODT,31226
01540,000000005b0a,20150104,084036,T,NULL,WXYZDT,19601
01540,000000005b0a,20150104,084054,T,NULL,UNKNOWN,17519
01540,000000005b0a,20150104,084100,T,15,WEATH,11187
01540,000000005b0a,20150104,093140,T,622,FNCHD,60179
01540,000000005b0a,20150104,130928,T,611,WTOLDT,30754
01540,000000005b0a,20150104,164755,T,622,FNCHD,60179
01540,000000005b0a,20150104,164815,T,621,FBNHD,58718
01540,000000005b0a,20150104,164829,T,622,FNCHD,60179
01540,000000005b0a,20150104,164836,T,624,WNWODT,31226
01540,000000005b0a,20150104,164842,T,65532,UNKNOWN,99993
01540,000000005b0a,20150104,164851,T,6,WLMB,19746
01540,000000005b0a,20150104,164900,T,62,NGC,24959
01540,000000005b0a,20150104,164908,T,622,FNCHD,60179
01540,000000005b0a,20150104,174004,T,636,WUPWDT,42599
01540,000000005b0a,20150104,181049,T,622,FNCHD,60179
01540,000000005b0a,20150104,181841,O,0,OFF,
01540,000000005b0a,20150104,191025,T,622,FNCHD,60179
01540,000000005b0a,20150104,191059,T,636,WUPWDT,42599
01540,000000005b0a,20150104,200219,T,622,FNCHD,60179
01540,000000005b0a,20150104,200519,T,630,WGTEDT,36205
01540,000000005b0a,20150104,200530,T,622,FNCHD,60179
01540,000000005b0a,20150104,200544,T,634,HMMHD,46710
01540,000000005b0a,20150104,203447,O,0,OFF,
01540,000000005b0a,20150104,205409,T,634,HMMHD,46710
01540,000000005b0a,20150104,205524,T,65532,UNKNOWN,99993
01540,000000005b0a,20150104,205528,T,630,WGTEDT,36205
01540,000000005b0a,20150104,210058,T,65532,UNKNOWN,99993
01540,000000005b0a,20150104,210104,T,630,WGTEDT,36205
01540,000000005b0a,20150104,221207,T,604,FOODHD,50747
01540,000000005b0a,20150104,221429,T,601,HALLHD,66268
01540,000000005b0a,20150104,221524,T,634,HMMHD,46710
01540,000000005b0a,20150104,230022,T,65532,UNKNOWN,99993
01540,000000005b0a,20150104,230026,T,634,HMMHD,46710
01540,000000005b0a,20150104,230038,O,0,OFF,
01540,000000005b0a,20150104,231600,T,634,HMMHD,46710
01540,000000005b0a,20150104,231619,T,3,ESPN,10179
01540,000000005b3e,20150104,163821,T,NULL,WJBKDT,19600
01540,000000005b3e,20150104,163843,T,9,WGTE,11486
01540,000000005b3e,20150104,163853,T,NULL,WJBKDT,19600
01540,000000005e5a,20150104,080459,T,13,WTVG,11913
01540,000000005e5a,20150104,084050,T,183,INSP,11066
01540,000000005e5a,20150104,084057,T,173,FYISD,16834
01540,000000005e5a,20150104,084104,T,188,MPLEX,15295
01540,000000005e5a,20150104,084110,T,13,WTVG,11913
01540,000000005e5a,20150104,090139,T,14,LIFE,10918
01540,000000005e5a,20150104,090533,T,632,LIFEHD,60150
01540,000000005e5a,20150104,123825,T,66,OWN,70387
01540,000000005e5a,20150104,123840,T,50,TVLAND,16123
01540,000000005e5a,20150104,123849,T,20,ZAP2IT,24634
01540,000000005e5a,20150104,125848,T,104,WOIODT2,54702
01540,000000005e5a,20150104,130036,T,50,TVLAND,16123
01540,000000005e5a,20150104,130051,T,104,WOIODT2,54702
01540,000000005e5a,20150104,143711,T,65532,UNKNOWN,99993
01540,000000005e5a,20150104,152510,T,104,WOIODT2,54702
01540,000000005e5a,20150104,163448,T,180,TBN,14767
01540,000000005e5a,20150104,163515,T,183,INSP,11066
01540,000000005e5a,20150104,170056,T,104,WOIODT2,54702
01540,000000005e5a,20150104,173041,T,20,ZAP2IT,24634
01540,000000005e5a,20150104,173121,T,65532,UNKNOWN,99993
01540,000000005e5a,20150104,181713,T,20,ZAP2IT,24634
01540,000000005e5a,20150104,181724,T,66,OWN,70387
01540,000000005e5a,20150104,181737,T,50,TVLAND,16123
01540,000000005e5a,20150104,181758,T,65532,UNKNOWN,99993
01540,000000005e5a,20150104,205435,T,50,TVLAND,16123
01540,000000005e5a,20150104,205442,T,66,OWN,70387
01540,000000005e5a,20150104,205453,T,50,TVLAND,16123
01540,000000005e5a,20150104,205911,T,20,ZAP2IT,24634
01540,000000005e5a,20150104,205919,T,66,OWN,70387
01540,000000005e5a,20150104,205937,T,50,TVLAND,16123
01540,000000005e5a,20150104,210018,T,104,WOIODT2,54702
01540,000000005e5a,20150104,210034,T,50,TVLAND,16123
01540,000000005e5a,20150104,210317,T,19,TNT,11164
01540,000000005e5a,20150104,210323,T,20,ZAP2IT,24634
01540,000000005e5a,20150104,210442,T,14,LIFE,10918
01540,000000005e5a,20150104,210834,T,632,LIFEHD,60150
01540,000000005e5a,20150104,213229,T,50,TVLAND,16123
01540,000000005e5a,20150104,213834,T,180,TBN,14767
01540,000000005e5a,20150104,213847,T,50,TVLAND,16123
01540,000000005e5a,20150104,215412,T,14,LIFE,10918
01540,000000005e5a,20150104,215546,T,50,TVLAND,16123
01540,000000005e5a,20150104,215553,T,14,LIFE,10918
01540,000000005e5a,20150104,215626,T,50,TVLAND,16123
01540,000000005e5a,20150104,220028,T,20,ZAP2IT,24634
01540,000000005e5a,20150104,220048,T,NULL,WBNXDT,55926
01540,000000005e5a,20150104,220107,T,22,WGTE,11486
01540,000000005e5a,20150104,220527,T,14,LIFE,10918
01540,000000005e5a,20150104,220657,T,NULL,WBNXDT,55926
01540,000000005e5a,20150104,221022,T,22,WGTE,11486
01540,000000006075,20150104,140439,T,27,TVLAND,16123
01540,000000006075,20150104,140743,T,611,WTOLDT,30754
01540,000000006075,20150104,165058,T,12,WUPW,11948
01540,000000006075,20150104,165107,T,636,WUPWDT,42599
01540,000000006075,20150104,171201,T,637,AETVHD,51529
01540,000000006075,20150104,171530,T,636,WUPWDT,42599
01540,000000006075,20150104,172347,T,637,AETVHD,51529
01540,000000006075,20150104,172402,T,636,WUPWDT,42599
01540,000000006075,20150104,173556,T,637,AETVHD,51529
01540,000000006075,20150104,173618,T,636,WUPWDT,42599
01540,000000006075,20150104,175703,T,637,AETVHD,51529
01540,000000006075,20150104,183553,T,636,WUPWDT,42599
01540,000000006075,20150104,194533,T,28,TBS,11867
01540,000000006075,20150104,200101,T,11,WTOL,11896
01540,000000006075,20150104,205816,T,9,WGTE,11486
01540,000000006075,20150104,221136,T,65532,UNKNOWN,99993
01540,000000006075,20150104,221140,T,640,ESPNHD,32645
01540,000000006075,20150104,221953,T,28,TBS,11867
01540,000000006075,20150104,222103,T,640,ESPNHD,32645
01540,000000006075,20150104,222109,T,28,TBS,11867
01540,000000006075,20150104,222130,T,640,ESPNHD,32645
01540,000000006075,20150104,223225,T,28,TBS,11867
01540,000000006075,20150104,223251,T,640,ESPNHD,32645
01540,000000006075,20150104,230159,T,28,TBS,11867
01540,000000006075,20150104,230205,T,640,ESPNHD,32645
01540,000000006075,20150104,230223,T,65532,UNKNOWN,99993
01540,000000006075,20150104,230235,T,666,NIKHD,59432
01540,000000006075,20150104,230243,T,65532,UNKNOWN,99993
01540,000000006075,20150104,230249,T,640,ESPNHD,32645
01540,000000006075,20150104,230337,T,666,NIKHD,59432
01540,000000006075,20150104,230405,T,640,ESPNHD,32645
01540,000000006075,20150104,230431,T,666,NIKHD,59432
01540,000000006075,20150104,230441,T,640,ESPNHD,32645
01540,000000006075,20150104,231136,T,666,NIKHD,59432
01540,000000006075,20150104,231309,T,640,ESPNHD,32645
01540,000000006075,20150104,232815,T,666,NIKHD,59432
01540,000000006075,20150104,233015,T,640,ESPNHD,32645
01540,000000006075,20150104,234202,T,666,NIKHD,59432
01540,000000006075,20150104,234344,T,640,ESPNHD,32645
01540,000000006075,20150104,234434,T,666,NIKHD,59432
01540,000000006075,20150104,234512,T,640,ESPNHD,32645
01540,000000007a59,20150104,000245,T,25,HISTORY,14771
01540,000000007a59,20150104,022154,T,9,WGTE,11486
01540,000000007a59,20150104,022454,T,203,ID,16615
01540,000000007a59,20150104,034213,T,9,WGTE,11486
01540,000000007a59,20150104,040835,T,4,USA,11207
01540,000000007a59,20150104,060030,T,2,CNN,10142
01540,000000007a59,20150104,060046,T,201,AHC,18284
01540,000000007a59,20150104,060057,T,203,ID,16615
01540,000000007a59,20150104,120650,T,11,WTOL,11896
01540,000000007a59,20150104,144845,T,611,WTOLDT,30754
01540,000000007a59,20150104,160616,T,636,WUPWDT,42599
01540,000000007a59,20150104,160648,T,611,WTOLDT,30754
01540,000000007a59,20150104,160709,T,636,WUPWDT,42599
01540,000000007a59,20150104,200452,T,46,FX,14321
01540,000000007a59,20150104,212414,T,635,FXHD,58574
01540,000000007a59,20150104,222839,T,9,WGTE,11486
01540,000000007a59,20150104,231017,T,13,WTVG,11913
01540,000000007a59,20150104,231952,T,41,HLN,10145
01540,000000007d0c,20150104,013455,T,65532,UNKNOWN,99993
01540,000000007d0c,20150104,030501,T,4,USA,11207
01540,000000007d0c,20150104,030512,T,65532,UNKNOWN,99993
01540,000000007d0c,20150104,050538,T,4,USA,11207
01540,000000007d0c,20150104,080618,T,24,AETV,10035
01540,000000007d0c,20150104,150044,T,65532,UNKNOWN,99993
01540,000000007d0c,20150104,183102,T,24,AETV,10035
01540,000000007d0c,20150104,183108,T,65532,UNKNOWN,99993
01540,000000007d0c,20150104,203118,T,24,AETV,10035
01540,000000007d0c,20150104,203124,T,65532,UNKNOWN,99993
01540,000000007d0c,20150104,223133,T,24,AETV,10035
01540,000000007d0c,20150104,223139,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,074454,T,66,OWN,70387
01540,000000007d3d,20150104,074520,T,2,CNN,10142
01540,000000007d3d,20150104,075828,T,41,HLN,10145
01540,000000007d3d,20150104,075839,T,7,QVC,11069
01540,000000007d3d,20150104,075920,T,49,HALL,11221
01540,000000007d3d,20150104,084700,T,66,OWN,70387
01540,000000007d3d,20150104,085003,T,65,FOOD,12574
01540,000000007d3d,20150104,085353,T,66,OWN,70387
01540,000000007d3d,20150104,090020,T,68,BRAVO,10057
01540,000000007d3d,20150104,090030,T,65,FOOD,12574
01540,000000007d3d,20150104,092512,T,2,CNN,10142
01540,000000007d3d,20150104,092524,T,19,E,10989
01540,000000007d3d,20150104,093039,T,41,HLN,10145
01540,000000007d3d,20150104,094348,T,66,OWN,70387
01540,000000007d3d,20150104,110525,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,124400,T,66,OWN,70387
01540,000000007d3d,20150104,134123,T,49,HALL,11221
01540,000000007d3d,20150104,134138,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,134143,T,49,HALL,11221
01540,000000007d3d,20150104,134149,T,191,OUTD,14776
01540,000000007d3d,20150104,134201,T,188,MPLEX,15295
01540,000000007d3d,20150104,134207,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,134211,T,185,WORD,21781
01540,000000007d3d,20150104,134444,T,7,QVC,11069
01540,000000007d3d,20150104,140246,T,78,LMN,18480
01540,000000007d3d,20150104,143407,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143420,T,609,BCSN2HD,79051
01540,000000007d3d,20150104,143427,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143430,T,611,WTOLDT,30754
01540,000000007d3d,20150104,143438,T,612,HSNHD,62077
01540,000000007d3d,20150104,143445,T,613,WTVGDT,31709
01540,000000007d3d,20150104,143451,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143456,T,617,TBSHD,58515
01540,000000007d3d,20150104,143516,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143526,T,622,FNCHD,60179
01540,000000007d3d,20150104,143538,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143557,T,633,LMNHD,55887
01540,000000007d3d,20150104,143606,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143609,T,630,WGTEDT,36205
01540,000000007d3d,20150104,143627,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143632,T,633,LMNHD,55887
01540,000000007d3d,20150104,143654,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143702,T,640,ESPNHD,32645
01540,000000007d3d,20150104,143840,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143847,T,NULL,FSOHHD,49691
01540,000000007d3d,20150104,143853,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,143922,T,658,EHD,61812
01540,000000007d3d,20150104,143928,T,202,SCIENCE,16616
01540,000000007d3d,20150104,143942,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,144007,T,NULL,WDIVDT,20359
01540,000000007d3d,20150104,144013,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,144018,T,675,VH1HD,60046
01540,000000007d3d,20150104,144026,T,676,BETHD,63236
01540,000000007d3d,20150104,145513,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,145523,T,630,WGTEDT,36205
01540,000000007d3d,20150104,145530,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,145544,T,617,TBSHD,58515
01540,000000007d3d,20150104,150748,T,78,LMN,18480
01540,000000007d3d,20150104,150806,T,14,LIFE,10918
01540,000000007d3d,20150104,151002,T,66,OWN,70387
01540,000000007d3d,20150104,151020,T,68,BRAVO,10057
01540,000000007d3d,20150104,151027,T,64,TLC,11158
01540,000000007d3d,20150104,151145,T,49,HALL,11221
01540,000000007d3d,20150104,151153,T,64,TLC,11158
01540,000000007d3d,20150104,153305,T,49,HALL,11221
01540,000000007d3d,20150104,153320,T,2,CNN,10142
01540,000000007d3d,20150104,153334,T,41,HLN,10145
01540,000000007d3d,20150104,153744,T,7,QVC,11069
01540,000000007d3d,20150104,163052,T,NULL,WJBKDT,19600
01540,000000007d3d,20150104,200024,T,640,ESPNHD,32645
01540,000000007d3d,20150104,204010,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,204027,T,631,WGTEDT3,36212
01540,000000007d3d,20150104,204033,T,630,WGTEDT,36205
01540,000000007d3d,20150104,204041,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,204101,T,617,TBSHD,58515
01540,000000007d3d,20150104,205645,T,65532,UNKNOWN,99993
01540,000000007d3d,20150104,205657,T,609,BCSN2HD,79051
01540,000000007d3d,20150104,205706,T,630,WGTEDT,36205
01540,000000007f69,20150104,125553,T,624,WNWODT,31226
01540,000000007f69,20150104,125917,T,611,WTOLDT,30754
01540,000000007f69,20150104,125932,T,640,ESPNHD,32645
01540,000000007f69,20150104,130030,T,611,WTOLDT,30754
01540,000000007f69,20150104,131743,T,NULL,FSOHHD,49691
01540,000000007f69,20150104,132023,T,611,WTOLDT,30754
01540,000000007f69,20150104,145643,O,0,OFF,
01540,000000007f69,20150104,203755,T,611,WTOLDT,30754
01540,000000007f69,20150104,203833,T,8,BCSPN,35481
01540,000000007f69,20150104,203916,T,640,ESPNHD,32645
01540,000000008002,20150104,081654,T,45,COMEDY,10149
01540,000000008002,20150104,081813,T,696,MGMHD,58530
01540,000000008002,20150104,093152,T,693,UHD,34763
01540,000000008002,20150104,112105,T,696,MGMHD,58530
01540,000000008002,20150104,112249,T,693,UHD,34763
01540,000000008002,20150104,112256,T,696,MGMHD,58530
01540,000000008002,20150104,112454,T,693,UHD,34763
01540,000000008002,20150104,113455,T,696,MGMHD,58530
01540,000000008002,20150104,113704,T,693,UHD,34763
01540,000000008002,20150104,113713,T,696,MGMHD,58530
01540,000000008002,20150104,113923,T,693,UHD,34763
01540,000000008002,20150104,114541,T,696,MGMHD,58530
01540,000000008002,20150104,114904,T,693,UHD,34763
01540,000000008002,20150104,114910,T,696,MGMHD,58530
01540,000000008002,20150104,114945,T,693,UHD,34763
01540,000000008002,20150104,115629,T,696,MGMHD,58530
01540,000000008002,20150104,115823,T,693,UHD,34763
01540,000000008002,20150104,115829,T,696,MGMHD,58530
01540,000000008002,20150104,115933,T,693,UHD,34763
01540,000000008002,20150104,115941,T,696,MGMHD,58530
01540,000000008002,20150104,115958,T,65532,UNKNOWN,99993
01540,000000008002,20150104,120002,T,696,MGMHD,58530
01540,000000008002,20150104,120012,T,693,UHD,34763
01540,000000008002,20150104,120949,T,696,MGMHD,58530
01540,000000008002,20150104,121431,T,693,UHD,34763
01540,000000008002,20150104,122644,T,696,MGMHD,58530
01540,000000008002,20150104,123136,T,693,UHD,34763
01540,000000008002,20150104,130906,T,696,MGMHD,58530
01540,000000008002,20150104,131840,T,617,TBSHD,58515
01540,000000008002,20150104,131851,T,611,WTOLDT,30754
01540,000000008002,20150104,131946,T,601,HALLHD,66268
01540,000000008002,20150104,132012,T,5,WTVGDT2,31711
01540,000000008002,20150104,132012,T,605,WTVGDT2,31711
01540,000000008002,20150104,132137,T,611,WTOLDT,30754
01540,000000008002,20150104,132200,T,601,HALLHD,66268
01540,000000008002,20150104,133219,T,611,WTOLDT,30754
01540,000000008002,20150104,133440,T,601,HALLHD,66268
01540,000000008002,20150104,133629,T,65532,UNKNOWN,99993
01540,000000008002,20150104,133633,T,601,HALLHD,66268
01540,000000008002,20150104,134805,T,611,WTOLDT,30754
01540,000000008002,20150104,134935,T,601,HALLHD,66268
01540,000000008002,20150104,135008,T,611,WTOLDT,30754
01540,000000008002,20150104,135148,T,601,HALLHD,66268
01540,000000008002,20150104,140218,T,611,WTOLDT,30754
01540,000000008002,20150104,140429,T,601,HALLHD,66268
01540,000000008002,20150104,140610,T,611,WTOLDT,30754
01540,000000008002,20150104,140707,T,601,HALLHD,66268
01540,000000008002,20150104,141354,T,611,WTOLDT,30754
01540,000000008002,20150104,141614,T,65532,UNKNOWN,99993
01540,000000008002,20150104,141621,T,601,HALLHD,66268
01540,000000008002,20150104,142337,T,611,WTOLDT,30754
01540,000000008002,20150104,142648,T,601,HALLHD,66268
01540,000000008002,20150104,143432,T,611,WTOLDT,30754
01540,000000008002,20150104,143627,T,601,HALLHD,66268
01540,000000008002,20150104,143636,T,611,WTOLDT,30754
01540,000000008002,20150104,143712,T,601,HALLHD,66268
01540,000000008002,20150104,144715,T,611,WTOLDT,30754
01540,000000008002,20150104,144848,T,601,HALLHD,66268
01540,000000008002,20150104,144915,T,611,WTOLDT,30754
01540,000000008002,20150104,144928,T,601,HALLHD,66268
01540,000000008002,20150104,145002,T,611,WTOLDT,30754
01540,000000008002,20150104,145053,T,601,HALLHD,66268
01540,000000008002,20150104,145137,T,611,WTOLDT,30754
01540,000000008002,20150104,145149,T,601,HALLHD,66268
01540,000000008002,20150104,145935,T,611,WTOLDT,30754
01540,000000008002,20150104,171802,T,636,WUPWDT,42599
01540,000000008002,20150104,202633,T,639,ESPNWHD,59976
01540,000000008002,20150104,202643,T,696,MGMHD,58530
01540,000000008002,20150104,202658,T,684,IFCHD,59444
01540,000000008002,20150104,230027,T,696,MGMHD,58530
01540,000000008002,20150104,230108,T,620,CNNHD,58646
01540,000000008002,20150104,230148,T,633,LMNHD,55887
01540,000000008260,20150104,031646,T,22,TOON,12131
01540,000000008260,20150104,031653,T,25,HISTORY,14771
01540,000000008260,20150104,031836,T,22,TOON,12131
01540,000000008260,20150104,031911,T,65532,UNKNOWN,99993
01540,000000008260,20150104,031915,T,23,DSC,11150
01540,000000008260,20150104,032235,T,13,WTVG,11913
01540,000000008260,20150104,032300,O,0,OFF,
01540,000000008260,20150104,053005,T,13,WTVG,11913
01540,000000008260,20150104,055958,T,65532,UNKNOWN,99993
01540,000000008260,20150104,060008,O,0,OFF,
01540,000000008260,20150104,210415,T,13,WTVG,11913
01540,000000008260,20150104,220710,T,22,TOON,12131
01540,000000008260,20150104,220952,T,204,DEST,16617
01540,000000008260,20150104,221059,T,22,TOON,12131
01540,000000008260,20150104,223146,T,25,HISTORY,14771
01540,000000008260,20150104,232547,T,13,WTVG,11913
01540,000000008260,20150104,232627,O,0,OFF,
01540,000000008323,20150104,003549,T,624,WNWODT,31226
01540,000000008323,20150104,003611,T,NULL,BARKDM,52710
01540,000000008323,20150104,013424,T,624,WNWODT,31226
01540,000000008323,20150104,013434,T,4,USA,11207
01540,000000008323,20150104,013449,T,65532,UNKNOWN,99993
01540,000000008323,20150104,013453,T,4,USA,11207
01540,000000008323,20150104,013621,T,NULL,BARKDM,52710
01540,000000008323,20150104,023655,T,4,USA,11207
01540,000000008323,20150104,031651,O,0,OFF,
01540,000000008323,20150104,162240,T,4,USA,11207
01540,000000008323,20150104,162339,O,0,OFF,
01540,000000008323,20150104,162428,T,4,USA,11207
01540,000000008323,20150104,162502,O,0,OFF,
01540,000000008323,20150104,162517,T,4,USA,11207
01540,000000008323,20150104,162600,O,0,OFF,
01540,000000008323,20150104,162710,T,4,USA,11207
01540,000000008323,20150104,162737,T,10,WNWO,11741
01540,000000008323,20150104,162748,T,613,WTVGDT,31709
01540,000000008323,20150104,162755,T,65532,UNKNOWN,99993
01540,000000008323,20150104,162800,T,611,WTOLDT,30754
01540,000000008323,20150104,164453,T,610,HGTVD,49788
01540,000000008323,20150104,164502,T,65532,UNKNOWN,99993
01540,000000008323,20150104,164504,T,612,HSNHD,62077
01540,000000008323,20150104,164510,T,65532,UNKNOWN,99993
01540,000000008323,20150104,164518,T,616,TNTHD,42642
01540,000000008323,20150104,164527,T,65532,UNKNOWN,99993
01540,000000008323,20150104,164536,T,619,WEATHHD,58812
01540,000000008323,20150104,164544,T,65532,UNKNOWN,99993
01540,000000008323,20150104,164605,T,628,QVCHD,60222
01540,000000008323,20150104,164612,T,630,WGTEDT,36205
01540,000000008323,20150104,164618,T,65532,UNKNOWN,99993
01540,000000008323,20150104,164629,T,635,FXHD,58574
01540,000000008323,20150104,164635,T,636,WUPWDT,42599
01540,000000008323,20150104,172020,T,65532,UNKNOWN,99993
01540,000000008323,20150104,172025,T,636,WUPWDT,42599
01540,000000008323,20150104,180833,T,65532,UNKNOWN,99993
01540,000000008323,20150104,180838,T,613,WTVGDT,31709
01540,000000008323,20150104,180850,T,611,WTOLDT,30754
01540,000000008323,20150104,180858,T,65532,UNKNOWN,99993
01540,000000008323,20150104,180859,T,613,WTVGDT,31709
01540,000000008323,20150104,182307,T,65532,UNKNOWN,99993
01540,000000008323,20150104,182312,T,624,WNWODT,31226
01540,000000008323,20150104,182351,T,61,SYFY,11097
01540,000000008323,20150104,182358,T,62,NGC,24959
01540,000000008323,20150104,182411,T,3,ESPN,10179
01540,000000008323,20150104,182418,T,6,WLMB,19746
01540,000000008323,20150104,182426,T,65532,UNKNOWN,99993
01540,000000008323,20150104,182433,T,613,WTVGDT,31709
01540,000000008323,20150104,182443,T,65532,UNKNOWN,99993
01540,000000008323,20150104,182448,T,617,TBSHD,58515
01540,000000008323,20150104,182458,T,3,ESPN,10179
01540,000000008323,20150104,182529,T,647,NFLHD,45399
01540,000000008323,20150104,182616,T,65532,UNKNOWN,99993
01540,000000008323,20150104,182623,T,643,FSDHD,54286
01540,000000008323,20150104,182632,T,65532,UNKNOWN,99993
01540,000000008323,20150104,182645,T,636,WUPWDT,42599
01540,000000008323,20150104,194718,T,611,WTOLDT,30754
01540,000000008323,20150104,233549,T,4,USA,11207
01540,000000008323,20150104,233604,T,616,TNTHD,42642
01540,000000008323,20150104,233620,T,205,CLOO,48969
01540,000000008323,20150104,233628,T,600,AMCHD,59337
01540,000000008342,20150104,015955,T,65532,UNKNOWN,99993
01540,000000008342,20150104,103813,T,14,LIFE,10918
01540,000000008342,20150104,124202,O,0,OFF,
01540,000000008342,20150104,132254,T,14,LIFE,10918
01540,000000008342,20150104,132334,T,11,WTOL,11896
01540,000000008342,20150104,161233,T,18,HGTV,14902
01540,000000008342,20150104,161241,T,23,DSC,11150
01540,000000008342,20150104,161507,T,15,WEATH,11187
01540,000000008342,20150104,162113,T,23,DSC,11150
01540,000000008342,20150104,163755,T,13,WTVG,11913
01540,000000008342,20150104,163803,T,12,WUPW,11948
01540,000000008342,20150104,164441,T,65532,UNKNOWN,99993
01540,000000008342,20150104,164444,T,12,WUPW,11948
01540,000000008342,20150104,195044,T,11,WTOL,11896
01540,000000008342,20150104,220012,T,107,TCM,12852
01540,000000008342,20150104,235006,O,0,OFF,
01540,000000009602,20150104,060151,T,59,CBET,10088
01540,000000009602,20150104,060206,T,237,DJCH,74796
01540,000000009602,20150104,060212,T,59,CBET,10088
01540,000000009602,20150104,063931,T,NULL,BARKDM,52710
01540,000000009602,20150104,064945,T,59,CBET,10088
01540,000000009602,20150104,064952,T,9,WGTE,11486
01540,000000009602,20150104,090345,O,0,OFF,
01540,000000009602,20150104,130037,T,9,WGTE,11486
01540,000000009602,20150104,130201,T,635,FXHD,58574
01540,000000009602,20150104,130605,T,39,MTV,10986
